ID,BillingType,Status,Category,DateAdd,LastOnline,MrrTotal,Quantity,ServicesStart Date,ServicesEnd Date,ServicesStatus,ServiceName,Price,Locations
681,recurring,active,person,2019-09-21,2022-11-09T12:10:04,26000,1,2019-08-19,2020-05-20,hidden,FTTH 25,42000,PYAY-CITY-FTTH
682,recurring,disabled,person,2019-09-21,2021-01-01T09:17:39,0,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
683,recurring,disabled,person,2019-09-23,2020-09-03T13:30:54,0,1,2019-08-19,,hidden,FTTH 15,26000,APN - Pearl 
693,recurring,disabled,person,2019-09-24,2021-07-07T16:08:01,0,1,2021-07-01,,active,FTTH 15,26000,APN - Diamond
701,recurring,active,person,2019-09-25,2022-11-11T00:46:37,26000,1,2019-08-22,,hidden,FTTH 15,26000,APN - San Chaung Garden
709,recurring,blocked,person,2019-09-27,2022-11-11T00:49:39,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
712,recurring,blocked,person,2019-09-28,2022-11-11T00:49:42,26000,1,2021-07-01,2021-08-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
714,recurring,active,person,2019-09-30,2022-10-21T12:44:36,42000,1,2019-08-26,2020-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
721,recurring,blocked,person,2019-09-30,2022-11-11T00:49:42,26000,1,2019-08-26,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
727,recurring,blocked,person,2019-10-01,2022-11-10T15:25:10,26000,1,2019-08-26,2020-02-24,hidden,FTTH 15,26000,APN - Maharswe
729,recurring,active,person,2019-10-01,2022-11-11T00:46:37,26000,1,2021-07-01,,active,FTTH 15,26000,APN - San Chaung Garden
730,recurring,active,person,2019-10-01,2022-11-11T00:46:37,22285.7142,1,2021-07-01,,active,FTTH 15,26000,APN - San Chaung Garden
731,recurring,disabled,person,2019-10-02,2020-07-22T09:56:08,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
738,recurring,active,person,2019-10-02,2022-11-10T20:02:22,26000,1,2021-07-01,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
739,recurring,disabled,person,2019-10-02,2020-05-01T12:00:27,0,1,2019-08-30,2020-01-05,hidden,FTTH 15,26000,APN - Time Square
741,recurring,disabled,person,2019-10-02,2020-04-08T10:34:09,0,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,APN - Twin Centro
743,recurring,active,person,2019-10-03,2022-11-11T00:49:42,26000,1,2019-08-30,2020-04-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
745,recurring,disabled,person,2019-10-03,2020-02-01T13:28:48,0,1,2019-08-30,2020-02-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
746,recurring,active,person,2019-10-03,2022-11-11T00:49:57,26000,1,2019-08-30,2020-04-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
751,recurring,disabled,person,2019-10-04,2020-05-18T13:58:01,0,1,2021-07-01,2022-03-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
752,recurring,blocked,person,2019-10-04,2021-09-01T10:40:08,0,1,2019-08-30,2020-03-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
754,recurring,disabled,person,2019-10-04,2020-04-01T12:33:12,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
755,recurring,disabled,person,2019-10-04,2020-08-17T09:49:17,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
758,recurring,disabled,person,2019-10-07,2020-08-05T14:12:02,0,1,2019-09-02,2019-11-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
763,recurring,active,person,2019-10-07,2022-11-09T18:52:02,119000,1,2019-09-02,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
765,recurring,active,person,2019-10-08,2022-11-11T00:01:57,35000,1,2019-09-03,2020-08-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
767,recurring,disabled,person,2019-10-08,2020-03-04T05:05:18,0,1,2019-09-03,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
769,recurring,disabled,person,2019-10-09,2020-08-01T11:57:08,0,1,2019-09-03,2020-05-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
774,recurring,disabled,person,2019-10-10,2019-11-15T13:10:16,0,1,2021-07-01,,active,FTTH 25,42000,PYAY-CITY-FTTH
776,recurring,disabled,person,2019-10-16,2022-09-16T00:00:06,0,1,2021-09-01,,active,FTTH 25,42000,APN - AYCT
777,recurring,active,person,2019-10-16,2022-11-11T00:46:37,20800,1,2019-09-04,2021-02-02,hidden,FTTH 15,26000,APN - San Chaung Garden
778,recurring,active,person,2019-10-16,2022-11-11T00:49:57,26000,1,2019-09-05,2020-11-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
780,recurring,active,person,2019-10-16,2022-11-10T18:57:24,26000,1,2019-09-05,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
784,recurring,disabled,person,2019-10-16,2020-03-14T15:23:18,0,1,2019-09-05,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
785,recurring,disabled,person,2019-10-17,2021-12-22T12:18:03,0,1,2019-09-05,2021-02-02,hidden,FTTH 15,26000,MIH - Time Square
789,recurring,disabled,person,2019-10-18,2019-11-30T13:36:03,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
790,recurring,active,person,2019-10-18,2022-11-11T00:49:52,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
793,recurring,active,person,2019-10-18,2022-11-11T00:45:12,22285.7142,1,2019-09-07,,hidden,FTTH 15,26000,APN - Maharswe
794,recurring,active,person,2019-10-18,2022-11-11T00:49:57,22285.7142,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
795,recurring,blocked,person,2019-10-19,2022-11-11T00:49:47,26000,1,2019-09-07,2020-05-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
796,recurring,active,person,2019-10-19,2022-11-10T19:09:04,26000,1,2019-09-07,2020-07-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
802,recurring,disabled,person,2019-10-21,2022-06-25T08:19:40,0,1,2021-07-01,2021-11-30,disabled,FTTH 15,26000,APN - AYCT
803,recurring,active,person,2019-10-21,2022-11-11T00:49:41,22285.7142,1,2019-09-09,2020-09-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
804,recurring,disabled,person,2019-10-21,2020-09-09T16:42:19,0,1,2019-09-09,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
805,recurring,active,person,2019-10-21,2022-11-11T00:46:37,19500,1,2019-09-09,2020-06-21,hidden,FTTH 15,26000,APN - Paragon
809,recurring,active,person,2019-10-22,2022-11-11T00:46:36,42000,1,2021-08-01,2021-12-31,disabled,FTTH 15,26000,APN - San Chaung Garden
810,recurring,active,person,2019-10-23,2022-11-11T00:49:52,13000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
811,recurring,blocked,person,2019-10-23,2022-11-11T00:49:57,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
817,recurring,blocked,person,2019-10-24,2022-11-11T00:49:41,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
828,recurring,disabled,person,2019-10-26,2021-10-15T22:00:40,0,1,2021-07-01,,stopped,FTTH 15,26000,PYAY-CITY-FTTH
829,recurring,blocked,person,2019-10-26,2022-03-01T00:27:43,0,1,2019-09-14,2020-05-14,hidden,FTTH 15,26000,APN - San Chaung Garden
836,recurring,blocked,person,2019-10-29,2022-09-11T13:37:42,0,1,2021-08-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
839,recurring,disabled,person,2019-10-29,2021-11-02T10:53:26,0,1,2019-09-17,,hidden,FTTH 25,42000,APN - Paragon
840,recurring,active,person,2019-10-30,2022-11-11T00:45:15,19500,1,2019-09-17,2020-01-31,hidden,FTTH 15,26000,APN - Maharswe
842,recurring,active,person,2019-10-30,2022-11-11T00:46:37,26000,1,2019-09-18,2020-10-21,hidden,FTTH 15,26000,APN - San Chaung Garden
850,recurring,disabled,person,2019-10-31,2020-09-22T10:12:27,0,1,2021-07-01,2021-12-12,hidden,FTTH 15,26000,PYAY-CITY-FTTH
852,recurring,disabled,person,2019-11-01,2022-06-21T14:08:02,0,1,2019-09-18,2020-04-29,hidden,FTTH 15,26000,LAOKAI-DIA
855,recurring,disabled,person,2019-11-01,2020-03-19T16:57:42,0,1,2019-09-19,2020-05-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
862,recurring,disabled,person,2019-11-02,2020-06-22T08:21:28,0,1,2019-09-20,2021-01-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
863,recurring,active,person,2019-11-02,2022-11-11T00:49:35,26000,1,2019-09-20,2020-04-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
868,recurring,active,person,2019-11-04,2022-11-11T00:49:41,26000,1,2021-07-01,2021-08-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
870,recurring,blocked,person,2019-11-04,2022-11-11T00:49:38,42000,1,2019-09-21,2020-08-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
873,recurring,disabled,person,2019-11-04,2022-11-02T12:58:23,0,1,2019-09-23,2020-01-05,hidden,FTTH 15,26000,APN - San Chaung Garden
876,recurring,disabled,person,2019-11-05,2020-02-24T10:54:04,0,1,2021-08-01,2021-11-30,disabled,FTTH 15,26000,PYAY-CITY-FTTH
891,recurring,active,person,2019-11-08,2022-11-11T00:49:40,26000,1,2019-09-23,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
893,recurring,disabled,person,2019-11-08,2021-02-02T11:59:41,0,1,2019-09-23,,hidden,FTTH 15,26000,APN - Time Square
904,recurring,active,person,2019-11-13,2022-11-11T00:49:34,26000,1,2019-09-24,2020-02-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
906,recurring,disabled,person,2019-11-13,2021-03-21T16:37:37,0,1,2019-10-03,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
910,recurring,blocked,person,2019-11-13,2022-11-11T00:49:40,26000,1,2019-09-25,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
912,recurring,blocked,person,2019-11-14,2022-11-11T00:49:32,26000,1,2019-09-25,2019-12-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
914,recurring,disabled,person,2019-11-14,2022-02-25T17:41:03,0,1,2019-09-25,2019-10-28,hidden,FTTH 25,42000,LAOKAI-FTTH
919,recurring,blocked,person,2019-11-14,2022-11-04T15:40:47,26000,1,2019-09-27,2020-01-02,hidden,FTTH 15,26000,APN - San Chaung Garden
920,recurring,active,person,2019-11-14,2022-11-11T00:46:37,26000,1,2019-09-27,2020-03-15,hidden,FTTH 15,26000,APN - San Chaung Garden
923,recurring,disabled,person,2019-11-14,2020-06-04T12:12:20,0,1,2019-09-28,2020-11-22,hidden,FTTH 15,26000,PYAY-CITY-FTTH
926,recurring,active,person,2019-11-15,2022-11-11T00:49:47,26000,1,2019-09-30,2020-02-17,hidden,FTTH 15,26000,PYAY-CITY-FTTH
928,recurring,disabled,person,2019-11-15,2020-06-05T12:44:53,0,1,2019-09-30,2020-08-20,hidden,FTTH 15,26000,APN - Time Square
931,recurring,active,person,2019-11-15,2022-11-11T00:46:37,26000,1,2021-07-01,2022-10-31,disabled,FTTH 15,26000,APN - San Chaung Garden
932,recurring,disabled,person,2019-11-16,2022-10-30T10:01:00,0,1,2021-08-01,2021-11-30,disabled,FTTH 15,26000,PYAY-CITY-FTTH
933,recurring,blocked,person,2019-11-16,2022-11-11T00:49:38,26000,1,2021-07-01,2022-05-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
935,recurring,disabled,person,2019-11-16,2020-05-27T09:25:02,0,1,2019-09-30,2021-05-17,hidden,FTTH 15,26000,APN - Pearl 
944,recurring,active,person,2019-11-18,2022-11-11T00:49:57,26000,1,2019-10-02,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
947,recurring,active,person,2019-11-18,2022-11-11T00:49:42,26000,1,2019-10-02,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
948,recurring,blocked,person,2019-11-18,2022-11-10T21:48:31,26000,1,2019-10-02,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
949,recurring,active,person,2019-11-19,2022-11-11T00:46:37,42000,1,2019-10-02,2020-03-16,hidden,FTTH 15,26000,APN - San Chaung Garden
950,recurring,disabled,person,2019-11-20,2022-09-24T18:25:35,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
954,recurring,active,person,2019-11-20,2022-11-11T00:46:36,26000,1,2021-07-01,2021-12-27,disabled,FTTH 15,26000,APN - San Chaung Garden
958,recurring,blocked,person,2019-11-22,2022-07-16T05:39:39,0,1,2021-09-01,,active,FTTH 25,42000,PYAY-CITY-FTTH
961,recurring,active,person,2019-11-22,2022-11-11T00:46:36,35000,1,2019-10-03,2020-01-31,hidden,FTTH 15,26000,APN - San Chaung Garden
962,recurring,active,person,2019-11-22,2022-11-11T00:49:57,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
965,recurring,disabled,person,2019-11-23,2020-11-06T09:36:59,0,1,2019-10-04,2020-09-13,disabled,DIA 20,0,PYAY-CITY-FTTH
968,recurring,active,person,2019-11-25,2022-11-11T00:49:41,26000,1,2019-10-04,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
969,recurring,blocked,person,2019-11-25,2022-10-31T14:41:28,0,1,2019-10-04,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
971,recurring,active,person,2019-11-25,2022-11-11T00:43:29,30000,1,2021-07-01,,active,FTTH 15,26000,MIH - Time Square
972,recurring,active,person,2019-11-25,2022-10-29T13:26:33,75000,1,2019-10-04,2020-03-31,hidden,FTTH 15,26000,APN - Golden City
973,recurring,blocked,person,2019-11-26,2022-11-11T00:49:40,26000,1,2019-10-04,2020-08-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
975,recurring,disabled,person,2019-11-26,2020-06-30T11:44:14,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
976,recurring,active,person,2019-11-26,2022-11-11T00:49:38,26000,1,2019-10-07,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
977,recurring,blocked,person,2019-11-26,2022-03-11T00:53:26,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
978,recurring,active,person,2019-11-26,2022-11-11T00:49:40,26000,1,2019-10-07,2020-05-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
981,recurring,active,person,2019-11-26,2022-11-11T00:46:37,42000,1,2021-08-01,2022-01-31,disabled,FTTH 100,119000,APN - San Chaung Garden
985,recurring,blocked,person,2019-11-26,2021-12-11T01:16:03,0,1,2019-10-08,2020-03-03,hidden,FTTH 15,26000,APN - Thilawa SEZ
989,recurring,active,person,2019-11-27,2022-11-11T00:49:57,26000,1,2019-10-09,2020-07-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
991,recurring,disabled,person,2019-11-27,2021-07-28T16:12:44,0,1,2019-10-09,2020-04-26,hidden,FTTH 15,26000,APN - Time Square
992,recurring,active,person,2019-11-28,2022-11-11T00:49:41,26000,1,2019-10-10,2020-09-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
993,recurring,disabled,person,2019-11-28,2020-05-15T12:02:02,0,1,2019-10-10,2020-08-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
994,recurring,disabled,person,2019-11-28,2021-03-03T06:26:52,0,1,2019-10-10,2020-01-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1002,recurring,active,person,2019-11-29,2022-11-11T00:43:29,13000,1,2021-07-01,,active,FTTH 15,26000,MIH - Kamayut
1006,recurring,active,person,2019-11-29,2022-11-10T23:11:13,26000,1,2019-10-16,2020-03-18,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1008,recurring,active,person,2019-11-29,2022-11-11T00:46:37,26000,1,2019-10-17,2019-10-20,disabled,FTTH 25,42000,APN - San Chaung Garden
1009,recurring,blocked,person,2019-11-29,2022-11-11T00:49:37,26000,1,2019-10-17,2020-03-10,hidden,FTTH 60,75000,PYAY-CITY-FTTH
1013,recurring,disabled,person,2019-11-30,2020-07-16T09:32:17,0,1,2019-10-18,2020-01-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1014,recurring,active,person,2019-11-30,2022-11-11T00:46:37,35000,1,2021-08-01,,active,FTTH 15,26000,APN - San Chaung Garden
1028,recurring,active,person,2019-12-03,2022-11-11T00:49:37,26000,1,2021-07-01,2021-09-06,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1032,recurring,disabled,person,2019-12-03,,0,1,2019-10-21,2020-05-20,hidden,FTTH 15,26000,APN - San Chaung Garden
1045,recurring,active,person,2019-12-07,2022-11-11T00:49:41,26000,1,2019-10-24,2021-02-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1047,recurring,active,person,2019-12-09,2022-11-11T00:49:36,26000,1,2021-07-01,2021-10-31,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1058,recurring,disabled,person,2019-12-09,2021-01-01T09:11:33,0,1,2021-07-01,,active,FTTH 15,26000,APN - Time Square
1062,recurring,disabled,person,2019-12-10,2021-07-24T11:53:01,0,1,2019-10-29,2019-12-04,hidden,FTTH 60,75000,LAOKAI-DIA-GLOBAL
1063,recurring,active,person,2019-12-10,2022-11-11T00:49:41,26000,1,2019-10-29,2019-10-31,disabled,DIA 20,0,PYAY-CITY-FTTH
1066,recurring,active,person,2019-12-11,2022-11-11T00:46:37,26000,1,2019-10-29,2020-05-20,hidden,FTTH 15,26000,APN - San Chaung Garden
1067,recurring,active,person,2019-12-11,2022-11-11T00:49:37,26000,1,2021-07-01,2021-12-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
1070,recurring,active,person,2019-12-11,2022-11-11T00:42:23,26000,1,2019-10-29,,hidden,FTTH 15,26000,APN - AYCT
1077,recurring,active,person,2019-12-12,2022-11-11T00:49:38,26000,1,2019-10-31,2020-01-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1084,recurring,active,person,2019-12-14,2022-11-11T00:45:15,36000,1,2019-10-31,2020-04-26,hidden,FTTH 15,26000,APN - The Leaf
1085,recurring,blocked,person,2019-12-16,2022-11-11T00:49:42,26000,1,2019-10-31,2020-04-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1086,recurring,disabled,person,2019-12-16,2022-05-03T16:45:40,0,1,2021-07-01,2021-11-24,disabled,DIA 20,0,PYAY-CITY-FTTH
1090,recurring,active,person,2019-12-17,2022-11-11T00:49:47,26000,1,2019-11-01,2020-04-26,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1091,recurring,active,person,2019-12-17,2022-11-10T19:39:19,26000,1,2019-11-01,2020-03-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1092,recurring,disabled,person,2019-12-17,2020-08-21T09:52:20,0,1,2019-11-01,2020-05-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1093,recurring,disabled,person,2019-12-17,2020-05-21T00:32:16,0,1,2019-11-01,2020-03-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1100,recurring,disabled,person,2019-12-18,2020-05-15T12:02:02,0,1,2019-11-02,2020-01-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1101,recurring,active,person,2019-12-18,2022-11-11T00:49:57,26000,1,2019-11-02,2020-07-21,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1102,recurring,blocked,person,2019-12-18,2022-11-11T00:49:57,26000,1,2019-11-02,2019-11-03,disabled,DIA 20,0,PYAY-CITY-FTTH
1103,recurring,blocked,person,2019-12-18,2022-11-10T23:50:13,26000,1,2019-11-02,2020-05-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1109,recurring,disabled,person,2019-12-19,2019-12-28T09:05:03,0,1,2021-08-01,,active,FTTH 15,26000,LAOKAI-DIA
1115,recurring,blocked,person,2019-12-20,2022-11-11T00:49:34,26000,1,2019-11-04,2020-01-17,disabled,DIA 20,0,PYAY-CITY-FTTH
1122,recurring,disabled,person,2019-12-24,2021-07-06T12:52:10,0,1,2021-07-01,,stopped,FTTH 15,26000,APN - Time Square
1123,recurring,active,person,2019-12-24,2022-11-11T00:49:38,22285.7142,1,2019-11-05,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1124,recurring,active,person,2019-12-24,2022-11-11T00:49:48,26000,1,2019-11-05,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1129,recurring,active,person,2019-12-24,2022-11-10T17:30:49,42000,1,2020-01-06,2020-02-14,hidden,FTTH 25,42000,PYAY-CITY-FTTH
1137,recurring,blocked,person,2019-12-27,2022-11-11T00:49:57,26000,1,2019-11-06,2020-01-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1138,recurring,disabled,person,2019-12-27,2021-11-09T10:58:59,0,1,2019-11-06,2019-12-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1140,recurring,active,person,2019-12-27,2022-11-10T23:29:17,26000,1,2021-07-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1146,recurring,active,person,2019-12-28,2022-11-11T00:49:35,26000,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
1148,recurring,active,person,2019-12-28,2022-11-11T00:43:27,26000,1,2019-11-07,2020-03-03,hidden,FTTH 15,26000,MIH - Time Square
1149,recurring,active,person,2019-12-28,2022-11-11T00:46:37,42000,1,2021-07-01,,active,FTTH 15,26000,APN - San Chaung Garden
1154,recurring,active,person,2019-12-30,2022-11-11T00:43:24,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Time Square
1159,recurring,disabled,person,2020-01-02,2021-03-05T11:42:26,0,1,2019-11-08,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1160,recurring,disabled,person,2020-01-02,2021-02-21T16:07:58,0,1,2019-11-08,2020-05-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1163,recurring,disabled,person,2020-01-02,2022-08-14T17:13:57,0,1,2019-11-09,2020-05-14,hidden,FTTH 15,26000,APN - San Chaung Garden
1165,recurring,active,person,2020-01-02,2022-11-11T00:42:24,26000,1,2021-07-01,,active,FTTH 15,26000,APN - AYCT
1173,recurring,active,person,2020-01-03,2022-11-10T17:39:51,42000,1,2021-07-01,2021-12-09,hidden,FTTH 15,26000,APN - Diamond
1174,recurring,active,person,2020-01-05,2022-11-11T00:45:57,20800,1,2019-11-13,2020-07-21,hidden,FTTH 15,26000,APN - Skysuites
1175,recurring,active,person,2020-01-05,2022-11-11T00:45:57,26000,1,2019-11-13,2020-05-20,hidden,FTTH 15,26000,APN - Skysuites
1181,recurring,disabled,person,2020-01-07,2020-11-04T16:12:54,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
1183,recurring,blocked,person,2020-01-07,2022-11-10T22:58:44,26000,1,2019-11-14,2020-01-13,disabled,DIA 50,0,PYAY-CITY-FTTH
1187,recurring,disabled,person,2020-01-07,2020-09-16T16:06:36,0,1,2019-11-14,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1191,recurring,active,person,2020-01-08,2022-11-11T00:49:37,26000,1,2019-11-14,2020-05-20,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1193,recurring,active,person,2020-01-08,2022-11-10T22:14:12,26000,1,2019-11-14,2020-11-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1196,recurring,active,person,2020-01-08,2022-11-11T00:45:57,0,1,2019-11-14,2020-06-03,hidden,FTTH 15,26000,APN - Skysuites
1197,recurring,disabled,person,2020-01-08,2022-01-30T14:40:45,0,1,2019-11-14,2020-05-01,hidden,FTTH 15,26000,MIH - Shine Esperado
1199,recurring,active,person,2020-01-09,2022-11-11T00:43:30,23400,1,2021-07-01,2021-07-01,hidden,FTTH 15,26000,MIH - Hlaing
1206,recurring,blocked,person,2020-01-11,2022-06-18T09:59:40,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
1214,recurring,disabled,person,2020-01-12,2020-01-13T13:30:02,0,1,2019-11-18,2021-02-02,hidden,FTTH 15,26000,LAOKAI-DIA-GLOBAL
1215,recurring,disabled,person,2020-01-13,2020-10-21T01:20:39,0,1,2021-07-01,,active,FTTH 15,26000,MIH - Yankin
1217,recurring,disabled,person,2020-01-13,2020-05-15T12:01:02,0,1,2019-11-18,2020-05-14,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1219,recurring,active,person,2020-01-13,2022-11-11T00:42:23,26000,1,2021-07-01,,active,FTTH 15,26000,APN - AYCT
1220,recurring,active,person,2020-01-13,2022-11-11T00:42:24,26000,1,2021-07-01,2022-08-31,hidden,FTTH 15,26000,APN - AYCT
1236,recurring,active,person,2020-01-14,2022-11-11T00:42:23,26000,1,2021-07-01,,active,FTTH 15,26000,APN - AYCT
1241,recurring,active,person,2020-01-15,2022-11-11T00:45:11,22285.7142,1,2019-11-22,2020-09-13,hidden,FTTH 15,26000,APN - Maharswe
1244,recurring,active,person,2020-01-15,2022-11-11T00:43:22,26000,1,2021-07-01,,active,FTTH 15,26000,MIH - Sanchaung
1245,recurring,active,person,2020-01-16,2022-11-11T00:49:37,26000,1,2019-11-23,2020-11-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1247,recurring,disabled,person,2020-01-16,2020-09-27T00:08:19,0,1,2019-11-23,,hidden,FTTH 60,75000,APN - The Leaf
1251,recurring,active,person,2020-01-16,2022-11-11T00:42:15,19500,1,2019-11-25,2020-05-14,hidden,FTTH 15,26000,APN - AYCT
1252,recurring,disabled,person,2020-01-17,2022-02-26T11:10:28,0,1,2021-07-01,2022-01-31,disabled,FTTH 15,26000,APN - San Chaung Garden
1254,recurring,active,person,2020-01-17,2022-11-11T00:42:17,26000,1,2021-07-01,,stopped,FTTH 15,26000,APN - AYCT
1260,recurring,disabled,person,2020-01-18,2020-06-22T08:29:32,0,1,2021-07-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
1261,recurring,disabled,person,2020-01-18,2020-12-21T09:46:02,0,1,2019-11-26,2020-06-30,hidden,FTTH 15,26000,PYAY-CITY-FTTH
1265,recurring,active,person,2020-01-20,2022-11-11T00:49:35,42000,1,2019-11-26,,hidden,FTTH 60,75000,PYAY-CITY-FTTH
1276,recurring,active,person,2020-01-21,2022-11-11T00:45:15,26000,1,2019-11-27,2020-05-14,hidden,FTTH 15,26000,APN - The Leaf
1281,recurring,disabled,person,2020-01-22,2021-10-22T00:09:34,0,1,2019-11-28,2020-01-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
